id,account_number,balance,owner_id,bank_country
b914db69-9b71-4452-8e8f-1e563dcc3dd2,GB75RTJN06569139378839,340630.52,d1c92b7d-0eb1-4439-9f67-8b05cc844293,JO
f7034e21-0687-4321-b8e2-e1bf4c927a45,GB09HEFX76890800059131,325124.82,abc4271e-98d0-4dec-a4a5-07a784f39ad7,BJ
9f424a38-0030-4414-bbc9-40717b13b733,GB35ODBW16359975079236,605321.48,fc661393-52c0-471a-b9db-29ff841f8441,KM
3a050a6c-15db-4f6f-82ca-47b15df737d1,GB19UXDX07382209907429,895482.69,f1252c90-278c-4d2f-a14a-857b93388ab5,RU
519209c3-d07a-4d19-a543-f5812f9074f8,GB28QYYL60620463017950,660299.64,afa50868-3e41-475f-8beb-412b105c4baf,MK
ffdd5681-6419-44f2-ac85-223714cc9f33,GB33UYIY34732292711396,149238.27,9505ffb2-cf51-449f-a6d6-11be304338dd,PE
62909354-9c5f-449f-801a-06925fa711e6,GB57HNXC69749918647726,22275.86,4dac04b0-95cc-4400-b019-5aa4e7a22dc5,CD
3ca49cd3-7a44-49b0-8404-41f7eae08e82,GB34YIEY11491762793123,778163.78,55c62dcd-4784-4e98-b4f9-e69814d1c01d,CZ
4d106d76-a7bb-4521-826f-5233fe3ae6f7,GB44YHID29175762405265,763964.06,04c2e7a9-b26a-49bd-a3c0-3c4e2cc74238,BF
47452dcf-4645-41f8-bb20-434b725be396,GB15ENBE50193565228197,607225.1,ddc9f3c8-ab06-4552-8197-9c103554bea5,PW
c32cfafc-6b68-4a16-ae43-e36820502f1f,GB56LLSS91338564730052,808978.0,42276a9b-06e2-4fe6-9298-f858ce3a97f5,AM
5e47bda9-b516-482d-86d8-ea215fcbc450,GB26ROEC12343515671328,651958.8,10f63037-36b6-4b4b-a027-34a8c988952a,VC
a1ca568c-0bc0-4aaf-9986-9248bd58e56e,GB40UIPD67804037996199,799324.53,1edec37f-2a0d-426b-a549-bd2a9091cc0a,FR
bc359dfc-8f18-4fd9-8f27-5f7ec8fc1713,GB68XPBM64700425115551,565316.57,52c4ab23-6424-460f-ae3c-d5cb33af32db,CI
7d1933b7-d3f3-4966-a8f0-6cd70d625e5e,GB65TWQL12249300785800,890954.18,e3dc30a9-909b-45ae-822a-a89982d810e3,MY
748ffb99-5ae4-4b27-b9e4-87aa9783c297,GB55OYIH74220677049701,735195.59,e2a9b72e-15ab-404c-ac5f-1903afe42801,KP
820c4230-f0a6-427a-91e6-90720d98eb01,GB85JTFV48056175024352,490196.08,51cd042f-b2cc-46ad-8111-d483a440c60e,TH
af74ad8b-dae1-426b-95fe-c6bdd5c032b9,GB65GDIW27458779645247,55130.6,b801d0fc-55ad-4d5a-b878-b4279e3b1cb1,SA
4eb9c504-3b24-4d97-81e5-3f84ba8d4f1b,GB16CPHB41099293178008,231586.08,a2fac72e-00eb-4b13-b1fd-9f99d29acb5a,KE
4457302d-b752-49ba-9665-4b33c32aa814,GB83PLMK21929443756319,146359.83,4af002a2-bcc6-4ec2-96ab-8df93b72e959,TR
9cbb7938-0e98-459c-8189-30c8a383a0d1,GB81TQJN50599778574398,448874.53,6b812132-b8c9-4fe8-8abc-f890ccd35d6c,MC
af416a3e-3915-47f4-9838-aae7f59360c7,GB09JUEU90881944289695,23714.17,086b88ff-3649-47f5-b24e-5b24cac706f4,PA
0a0cc861-263c-4c85-8200-a0d7aac1c760,GB23LERJ55485833561394,445604.28,ea08756d-ea1b-42cf-8c3d-4ec924243093,AT
06821a51-8620-488f-8b92-91616b0c29fd,GB86HJDZ16890129148372,96137.82,22c51196-bd52-40df-88a5-e36066be6a7f,PS
a55b09af-6cd8-4f73-b4e5-45614440c53e,GB38CTVT91299272928248,272701.58,7b7181a9-8201-4455-a605-4e4762f61630,AR
ecf408b4-882a-42ab-b288-27274caae300,GB17EKQJ66885504666757,430329.26,fe6adf50-adaa-4e65-8d7d-baf2c3f9b5b5,LA
a854fae0-6b92-4d74-aa1f-f8d7329f826e,GB05OSQZ87463144773740,694185.95,b48a9205-5ba7-4d97-941e-089120ceb99f,SY
592fda79-f8e1-4507-b1ce-a5357c4ad853,GB92GRVA94338631436850,950037.59,96b98f2a-2ad3-4e11-8ab4-d669a30a6c5d,ER
610756b0-4d87-46e2-96ba-7eaae2166a4e,GB25DZSF97637447414967,197594.67,c0818948-ec66-4aed-9651-69ba5f942c6f,SZ
deb3cfe7-316c-41a3-9692-db16348b4e66,GB69DBIU14692522360713,892441.55,86fc3d17-4a8f-4ba2-9916-aa658eb4a8a0,TW
6c53d6f3-05d9-43ab-8bd0-0c8b4b1747fc,GB35NSZG73608519990615,938272.33,61f6445c-c14a-439e-af55-7d9f65c74568,NP
3673bb84-c13f-45ac-9b3a-7c042dda59b1,GB25WJOF19240804400798,241891.86,0f529cd5-b749-42a2-84d4-531a560c4a23,NP
f06e54f9-7b51-41e6-9492-a51f7f2d71d6,GB90VWND06788636901015,770342.16,17bb5279-7b48-49ac-ab8d-c0a27587594f,KH
6c35ab43-6661-412d-add7-b393d2368a5c,GB59GNTG57281651476065,871000.2,31533563-f079-43b9-b9b9-54ff9f7f848e,NL
011933dd-a353-45a9-a9ea-2e4835c24abf,GB94BXLB14190195693726,28188.04,991343d6-ea33-42a2-88db-cfa00825d888,IL
056b5988-a06b-4e34-a0b1-72aa4e79cecd,GB59DVXQ51760815718996,654764.7,d622e48a-d7dc-49c1-97dd-d1507e78029c,MK
8896eb31-98e0-4413-a361-c6a3eef3587d,GB75ZXSE34230851916091,664797.03,b2473d35-c5c8-4edd-9fed-ebfd7c20d813,MX
447e074e-1d6b-4020-856a-5a25ed678111,GB69DPNK50430198352360,973845.31,df933f07-f9bd-4421-8feb-f155f9bb9450,ML
ae58535e-9344-4c13-a6f8-9450917033c0,GB03UPMD13106295352705,484112.74,367542a4-308e-4d8c-84e6-b733c7d59ae3,TO
bf2f286e-3d10-43b5-ad58-1a00a6a4ebec,GB88CDIE48946527597896,643546.96,49c71792-2834-4a0c-9730-e35973e6c505,FI
cc2bc19e-0a58-4f74-a34a-6c6f163ee5f1,GB39TCQY87897076479729,937642.91,b91f6af4-8ad5-4f5e-9f05-3efc957a9fee,TM
9c5e1993-3724-49da-8023-9d93053c6c11,GB62BTVH32603867730862,896808.94,cac03d38-eef8-4f63-a19b-4ddfd4d39952,DE
db08130a-ae0f-4d93-9852-bf1d8ecae4eb,GB80VADO17408477141137,234557.79,e1b89ba2-db63-4b0c-9219-67fc2e342681,TN
eaf9d17b-4f87-4d87-bbb4-95f8a07bdb41,GB41AHSZ13424255724230,207201.17,7d4794e4-3652-4483-bbd5-2b015085d715,SB
c27cc33e-0a79-485a-b128-a118cf5878cf,GB55QIFH72339658128921,729492.92,afa3a956-f0e8-4765-a76a-8313fc264a7c,NP
0ef8a879-dbf9-4f14-a303-e4f04986df89,GB84OYYZ78175899366064,638177.13,b343f816-49a3-43b5-ad2d-5f0277f897f1,AZ
b7268a01-c06e-4f6f-b4d1-89a23b2489ff,GB08JIZC67329364881239,380752.34,8961c8c2-9b4d-4995-b2f0-d99e549c39b9,MG
ff039a42-dc17-425a-b1c2-ed10b247e8f2,GB56PNAG15078075450269,838755.84,87ce765a-0583-47ed-afd9-a96c1a2b717e,HT
e23d4f26-ab2a-4512-a1b0-91b7df496aa2,GB51HUHV92679269417823,99929.32,a690950b-ecf2-4be8-9862-bd2edee48efb,EC
be22f0e1-21cf-45fe-a5cb-de6fe7ffee01,GB33YZAD38303644015808,459984.98,c4e4d604-e672-410f-8592-9a981bc4873b,UA
d8ef7f15-e677-43ba-bf49-b5bfcee99e19,GB25TTCW45611280674617,484997.69,5dea68aa-87fb-4379-96e6-7e8de5750176,IE
a9eb02b8-131f-4931-86f4-e72f8e57640a,GB05CCLN22314073145952,399708.83,038d6a13-cd9f-45d4-90b5-da982561d692,MU
a9be1173-4e68-442b-8cfa-d6143bb5dc57,GB98JZJT47624832866813,435103.7,a2235a6e-40d2-4bb1-afa7-798431a92486,BG
e9780b94-fcf6-48c3-8590-8d56fcb35b84,GB61NHRW77829410831579,565907.19,344f26fb-b749-4353-9df9-49adc8f7c578,AU
5a8e9631-06be-40ea-8936-7a1c2df83d36,GB96DIIX02986689379005,102977.25,c6e0ba40-fdb5-4041-8d0a-4da776ae0077,PT
8dab3dd7-9541-4d44-8255-aa1e68fda0a1,GB58XWTP49082308236336,229049.7,2efa3cdb-7ab8-4256-af2f-1fd22b9337d5,JP
4af2fc98-984c-46db-8c22-0b9b618693d5,GB52QFNZ58939651213623,280392.32,f4631eaf-a56b-4b98-bd87-cdbdc0e3e132,CF
a68114c5-b069-428b-ada1-79fb7b1eff56,GB70RDGC57926791229714,480892.47,4f85b591-864a-46d1-893b-9211e9d9ed28,BE
856d5f5b-0e30-4237-aa37-433ecff437fc,GB15HUXI86326660909763,723956.16,eae6d749-d8e4-404b-9ba3-1c9e383551b8,PL
655984ca-59ec-47bc-a826-e355f8273f84,GB22EXWA27341388559407,950210.91,7dcb7b11-ed3c-4a10-9bd1-244c96c904c1,ZM
8686f96d-4c54-473e-892d-b5159286cf35,GB64VZLD04898894571895,892623.41,f8698be4-873e-4266-82e5-c4a9fd4e73a7,MN
b2662637-8fe3-4c01-b6b5-05fedb727352,GB10INPQ27795226114185,188963.07,5013e293-8415-4589-abaa-32863a0dfccf,NG
158bf90a-6047-492a-87fa-027303cb092c,GB93SLFQ53098163911500,668197.72,64f9c3cd-6e3c-41ca-b1a2-385b54c069e2,DZ
39c674c5-6b91-4859-a957-8d4359821d3a,GB28QRFV65509416483406,752986.89,3224f8d9-572b-4a0a-b12f-a00eb7f7704a,FJ
ce0b60cb-31a0-4272-aaee-d29186d48358,GB46DUKB52675565830711,763893.14,ee8e44fc-132b-4f50-982e-b9d566c7531c,TR
3ceb8032-f898-465f-9cba-8f5fc1e6538f,GB40NPFQ23687300475854,74529.0,b8cb8afa-9021-4fc1-b155-4ac995b4ff77,AM
c4a3d9ff-41da-4c3d-8628-6abb2ea262fe,GB32WNVU09026403553684,447236.2,d8a9b07e-1d31-40a0-8e20-711f12e968df,KW
0b7b1341-921c-4df2-ba61-f7ba3114163c,GB73SMOL21255787916015,28702.23,1272e8d3-b145-48c0-8f39-82c8193c4cd5,FR
a5473683-2409-484f-91dc-3454f6f3fff0,GB47HJZX62485997903120,595568.8,ad1f63cb-d1d4-438b-be2b-c0f876dd02cd,TJ
4794c74e-e464-439f-b8cb-35561cf785e2,GB62DEHN70674524579438,340389.5,3f93bef4-087a-41bf-b0a2-cd39921d5dbf,ZA
c79a3b80-5204-4aec-9afc-fe9d640b3c54,GB46URXK67617192466200,979067.43,01c37693-6159-403b-b67a-d513ac496ca0,BT
1fe192ad-8617-40e0-a1e1-8db0ab523a43,GB74QZRZ05934313236434,30136.44,4ed6c372-c006-4f72-958e-6efa59b697aa,TD
2d611349-66c3-47b5-a07c-f96930d43e0a,GB19XUTQ24772876680543,829906.82,7d97310b-19c7-45f6-84eb-e88e1d293492,MK
b96f8d32-8468-4175-b9f9-47b3340f1d87,GB55YSQM96928101324983,133864.41,cb01c2e2-6a3c-4349-807d-2e551c5a8385,IQ
dc82b90e-e911-4964-b2c1-f6718af92a0d,GB76ZNNL87606563011703,378252.5,c81428d7-91ea-4a3d-8373-597a8fca2ad2,US
04de6175-9c1e-4af7-b273-06958f1c4ee0,GB75VESY23481553960435,594193.91,a69e33ac-aff5-4add-8f5b-148b2f6dd44c,MA
372a156e-c68b-46b3-b6be-67c49b8d4f46,GB92JKKF72454214364509,452693.47,8840f8cb-7ff1-4edc-be35-57a17f9c3301,MV
9b862328-d919-4dad-abc6-971e011f622d,GB73AKUB13074002416958,738585.98,a2c96a1f-c252-4acb-99c8-c263eff3798b,MK
fb39ceb6-7fa0-4328-9608-e8b64a0e3db1,GB60KDZJ74581363419490,924690.91,3391f2b4-3222-453c-a596-3e5cb28d3de7,LA
4fb70e9f-20b4-4d99-876f-3315b0649d39,GB68ZIWU93703498585012,913218.3,8de948a8-bd9b-4a59-bbaf-ded7eb95fca0,SO
07660009-2bce-4a30-993d-4461537844dd,GB79BNWU57571242712908,488582.99,2fdd3e71-8c3c-4587-8898-dc53f2fa2a21,GM
bd491947-76ff-42f9-94b2-636ef3e1359d,GB25QXQE42676723660933,969650.14,9a8181e3-1117-4365-a3e6-a489301cb1f4,MY
1ef27913-debe-47ac-ac68-c77b6b2c8baa,GB56SXHS91899157184272,604798.83,a73377a9-4dc6-4efb-8c04-e7051463da70,NE
c3d62d29-07e2-49c8-b60c-037df5c818c5,GB42HFEC01948415183249,671316.93,bdb4c04c-694d-44a0-805d-02063dbfffb0,MA
5de23865-55a3-4a45-83b8-df72bcc0a775,GB92JBQH69115478536996,28539.61,3544553b-4690-4123-9e71-4060fdc770ca,VN
ada1deb6-66df-4056-ac20-818738242997,GB19WYRM31310441392934,364575.62,77560efa-c463-4dbb-90a7-fc16e0c6771d,CU
b32f9f29-3448-465f-a583-af0f419c9e24,GB55NEIT79254108049161,757818.98,4a0e2c82-bd9f-4cde-a543-c4f9f6cb106a,FI
bbb85262-54a0-44fc-8a52-747be6d80ca6,GB25TQWK98928579607965,767284.72,6d0d3e34-f1e8-4e80-8607-77e9219291d5,VE
c2f9b379-7079-45dd-a8a6-c6ba84019bd5,GB61TOXE82337584045443,915242.2,92949b88-4929-4a70-b689-f8f8e13303e2,ID
a5662cef-2c4f-4682-b2b9-c541addfbd1b,GB40NANA95743105402515,354291.06,d8b024e7-e2a3-42c4-9c69-a00cd2e9efbe,AR
d5f5f0a1-6be3-4e4a-8160-d23aedc05403,GB24AOAC66771373125256,869008.28,a2089b44-5992-4813-b16d-495f8f560a0d,PL
7538b688-52da-45e4-bcb6-a56b061d68cc,GB66PTKC57159927494039,374216.32,9bc75241-4ea9-4c41-a44f-a56a1f7a60fc,CU
f54a1e63-043c-4168-b272-3947f0efd075,GB65HQGA49286465409825,38663.78,25e728cb-716b-4e44-89f0-ad553591e658,TO
26951ede-65c6-4871-8586-eca076ba7a1e,GB70FQNB72833948412107,274629.71,abd5badf-056a-4a06-b6a0-f4471028dc49,MN
904890b3-2a54-4abc-9107-4cac7b77c156,GB31NLHO15046783601616,502846.06,466f723f-3709-4033-9117-0775ed79df2d,GB
d3c2380c-a2ab-4e91-8a19-9f265f9ed8eb,GB45LQMD76115836366173,427462.12,e41e92ef-34a2-4a64-ace7-1a6a2de3b856,CD
69b2d1b5-f083-46cd-9a23-f054b7edb21c,GB87NKAF55314957084502,815992.33,8127791c-97b8-44f2-ae52-8ae067741640,NL
463b8a37-cbb5-4067-b384-38069c5a2cc2,GB98ZTBJ55189566834263,759778.39,0c996b5d-16fd-49bc-9280-0ff297918e95,HT
0cf4817e-142c-4cbf-ab96-32394f7ddcc7,GB90UNPQ11715455804405,751721.85,667a6eba-9cfb-46c2-a350-41145c47c0a8,QA
4f0996c1-4f15-4285-a4bb-e24a58469b93,GB30WORM31839396355030,965238.49,8cb33655-3975-4515-a5c5-1759fc47d12b,MG
bcbfe507-d800-4e70-9e53-f4f3485ac775,GB04HYWQ29959154825372,984090.07,a57e41e5-5f54-47d7-ab21-33fc3d022ca5,MH
ce2cce5e-fad8-4f55-8d03-bf4c89da0c10,GB32OAXD98478489644545,130111.0,bad74ecb-2ab7-49b3-9f25-5afd0465cda7,FR
24c1fa7d-5151-4456-ae06-04c89ea65e62,GB62CAWV93596613136553,574834.0,5b5da76c-743e-4a7a-a41d-c7708aa886fd,CI
0a13f2b4-eec5-41b9-8e0f-940c2cb69692,GB67OTPO33182312457888,715908.99,70ae4f58-264b-4d0f-97ec-56e9b3f91aed,IT
b79d6845-e1ce-4cc9-b0da-714bb95c8249,GB39TQPG10098077969201,853474.59,0176a0e0-36ec-4d8f-8bd1-31fa04932026,CV
0b18c047-ca7d-49bc-9a92-377d2e774d44,GB66WDOC77596354349593,150017.51,92252f5f-69f6-4181-8c35-65ff5119e624,VU
98147d78-ab0f-44e5-b796-5fb74e5b5e66,GB52ZVBY03047724868902,508411.0,bc397bca-5367-4f38-aa89-1b1dbc914dfb,US
9635b99e-5435-4d9b-a653-0e86745c98d6,GB05GXND75950757704892,808679.49,fa3e80c3-6ffe-4597-bf9d-ecd7144548d0,TJ
2056bcd6-041e-4ca2-86d0-30a4a7f8f87a,GB02SFEM20798020009756,691529.78,e969e37a-1aed-4e6e-9b43-f103e30a7f43,PG
902bb16e-0df5-45d1-a415-d9b559376887,GB78EQMF50787708013145,42013.5,23c7954f-a243-4dd0-9585-6752c62950b9,PG
d6fbf2fe-fced-4a67-81e5-5d7fc5ba7555,GB32INXF84267352087455,279709.31,826944d4-51ca-4dbe-ac6e-4d346d44f4eb,SL
9ddba2c2-999b-43d2-8a56-018826df323b,GB85WYAA70610141155616,886031.84,e794aca7-e9c0-4e89-9ce1-a1941f0ccb8c,MT
116d426a-8cea-4617-a2cd-def733b67734,GB64CKPO17083161228078,15622.61,e6265259-ad85-440b-9deb-1664119ab236,AZ
a949a8ac-97f4-4590-9655-9e10d89c52c5,GB10VRDO75484205793323,34109.25,9fd4e601-e986-41ab-bfeb-b594eb9f7038,JP
9350469f-a9d7-4790-b80b-db4d89a298f4,GB15WDTH97712995158032,304841.35,6144590c-1cb1-45b9-8475-6b5c4646eabd,EG
e2627574-38ec-4a58-920c-1bc9287ce12a,GB11GTIF84675536308349,369840.8,78b81d91-0e4a-4817-b8bf-3b39663e9c1d,GA
943482aa-269e-4bfb-99e4-ffb609ea0f45,GB52ZJNS25965984550076,600375.44,0bbf33d9-e7c6-436b-baf7-8890f94dc7f8,CF
401df3d3-d20e-4f0b-b2d3-548159276d4e,GB32IVXZ11834174138881,943715.67,0759643d-a142-4108-8a21-7de34857c222,IS
42b6313b-b748-49cb-a1cc-37d0ce550b42,GB87VLNX42003003206642,973855.67,88da658d-845c-43e2-8633-f28699c53031,RS
1f46ff04-a288-4c29-9e11-6196016a3df0,GB22OLDR53888674878595,614061.01,bc43f9b9-eb92-4523-88be-85c2380980af,YE
f80743b2-af0c-4888-a83a-8cebfa0134a8,GB46KKAG62069904704171,897293.55,1497a103-f058-4a26-acae-2d005d7c022a,GE
856daa0b-d60a-4b08-85e7-42e5517e3a6a,GB17OYJM74056751629331,937569.72,9ad7d52f-25a7-4b01-a2d6-4cf7d7d952b0,SG
b16c34dd-b1bc-4c70-90dc-7f8bf6fd69c4,GB68CNQF09458674887937,187221.86,8ca96484-6943-40d8-bfb4-0e4bdf4aac4e,CO
2a166c75-d127-4ccd-959c-5cd0b08caf02,GB92QOHS48624929835894,501187.18,030f4b47-23a1-4924-8604-fd0c6bd19abe,BB
359fc7f5-cd76-41be-b726-097a6347aeb5,GB93NIGZ83422381922485,531683.43,a0315898-e504-48d7-90ab-b9442c14ea18,KE
1ddce2eb-ca02-4e67-8bda-15bee72e39ba,GB42EHXU12822945210740,764841.67,fcc2b0ee-5f45-4070-8130-400f53672d95,AZ
871b91c9-94c7-451a-af9f-8f702716a3d9,GB48JQYU67358232586128,781463.11,ffba8c5a-104c-4308-86df-2aa9043e65f5,BZ
6c93bf12-99d0-4860-81d8-b8e8300a0a33,GB48MYCZ35235597929774,498181.96,e6b62deb-ca9f-4ec9-8608-97d2c4f6cab9,CU
1eca35af-b140-472b-aa07-e4070ad900a3,GB92SMCP43170739509757,886734.75,450025ea-9a60-4f2a-9c9b-49005bab2e71,MG
4ae82b0a-09f9-4fff-813e-547e02b72175,GB26KOJG65964130886868,805316.73,0735dd43-4bcc-4e95-a387-4b306778694f,ST
65f9752a-925a-4bd2-a53b-454ce387472f,GB82WWBJ66227130072313,850404.32,bc885e09-4698-427c-a8ad-e3c1be3ce052,BZ
85fba14c-fba7-402e-b7a3-f476edb08765,GB14PIWM93349077383755,618281.18,bcea8b60-c454-46de-bf04-f39277be3590,HU
85064aa4-a4cd-42b3-9795-a977fed5cc7e,GB69MNGT36572067562998,348013.05,e070f616-4da6-4b81-be75-b75948ba89f3,BG
735df90b-574e-417f-be82-2b39406401f5,GB74GNVQ83204329176305,838123.97,b81386e0-5f86-46b6-b23e-52cda132dd56,VU
ccafe9da-fefd-43f4-8182-e7ba648ea8a3,GB75UUOZ49920089473685,574026.23,576034d8-fd66-4484-8a75-ebb3c321510b,MG
cc3c5aa1-83c3-49a8-8d6e-86fd0d14d524,GB57BXWM77247342302278,796422.1,15ac15a0-27c6-4103-9795-5b91f381e3e6,KI
b9249689-1dd7-4f16-b6ab-e889f445c528,GB28KJCT45605936588727,287662.01,32be3481-4c34-4ba3-9844-7f88ff850f1a,ES
69de0cdf-436a-4436-94f9-cb2547c3a8ad,GB11SRAX78691954925193,145895.73,b7aca5d8-b13a-49cb-a2cf-1b4c5b5d5283,MA
1e2d7257-6e5b-4b0f-ad13-f44c2d8e02bf,GB29HCJS51422705712782,190574.66,d165f5ef-2c95-48f2-85bc-263732f4ef65,IS
90ac6ea8-15b8-4684-98c4-da1ff3a1e1e9,GB82ZEYB36977491388244,876010.75,43b5729a-e568-494e-b656-225aa935f14d,PT
d46f8be7-7d38-480c-b9c8-892a5cdecb65,GB32TXOU66423077469174,934103.53,c2ab69f1-8c58-4c1f-9deb-09c21e3547ab,BE
231c22b8-0d76-4376-b1d8-1acfd72b1b16,GB61KLYG04260381019495,528685.26,97d6964d-11f1-499f-8ef7-888756a8df65,CR
ee446f66-d4ad-4676-a146-7e96252ffa3a,GB21IELB06435363892207,6944.26,65a0909c-712f-4371-81f4-da5fbecd7f3e,SY
b6a4fa65-f7f7-4fd1-a6d4-0fad1852bf1d,GB07PWNJ20382326708860,396134.57,2b803192-02de-4535-8ea7-8d476c1c2094,SE
686ee9be-347d-4236-91c4-ec7aca544324,GB46FMBE77559653343017,357742.24,b934001e-3f2b-40aa-992e-1d6a2850d41d,MV
b2c35edd-be08-42eb-8696-217dfe105893,GB30EDOR31558724011943,532968.9,f150d10d-4e9e-4698-a73d-9dece5c0811d,SB
c29c996e-2146-42a3-9b29-95865f521c5c,GB73TQHS82747177336937,704623.86,a810de92-48dc-49f2-986f-7455c150029d,AL
29d3fb28-3995-4977-8bd0-8eba92419b43,GB46GMRI29398461445105,643599.13,09908e99-30d1-444d-8466-4c4fc4a96028,TR
2944ee3a-5987-4105-a895-c1e97fc2def3,GB16JADZ88911352925749,171850.49,87fa8818-a9ad-4aa5-ad18-c202915a2889,TR
56bed9bd-5e80-44fc-b94d-da17556fdd42,GB65XNFP55807840910545,667269.06,347ff0d5-70c4-4aa8-aee8-e300b5c42dc0,JP
934302b3-126e-4510-94dc-a801961e6fc0,GB75OUFC04404166259845,290812.18,3cc1daf8-7c7f-4617-ad49-d1aeeb6f1f64,DZ
8254cdca-82f3-487e-9d7a-a464663f0551,GB33UPJR17297415616185,975691.68,79caddfb-6037-4996-9e13-ef53deba23b6,BG
5482b785-409f-4a09-83fe-dbd8e2b2c114,GB50LBKD88517309994220,358877.28,8ff7396b-ef73-4c11-bf3a-6a92fcb6babe,KI
3f53da9f-50ba-46a0-9f87-f4d708863d4a,GB60VDBL44162048238583,983842.43,7e89d2b2-138d-4e29-ad95-9b26445b7e49,FJ
f7fb9ded-67d9-4ff7-a090-6df48c2d403e,GB76HSUP10587691294945,320007.58,adc69068-741e-483e-af85-d747325b8c7f,KE
502bd1cc-d461-42a3-b805-0309adcd8d98,GB84HWQK43170340237520,137192.29,3d9d9580-689e-49ad-82db-b65aa56375bc,SI
d06639b6-c3c3-4a99-9d08-d105ffc33d1b,GB84VBNK33538517881653,98424.07,d9d42a41-b321-4338-b4ea-0fb4712fc0a3,PT
07eb9b30-3ee3-4d94-9261-b777b65cb5f9,GB65YXGG08367215584700,609583.39,3d6d7b6a-5188-4eee-819e-2134109a466a,QA
78ad615c-ab95-4f45-829c-5587055dc183,GB92IPQI06360598590885,283502.11,a9bbb0ea-0e62-4efc-9e86-1bf3a1b32bec,LV
1bdb7d6c-de02-435c-b9ed-9951657716ed,GB27CEFO53710555872814,77135.65,a92acb0c-6d86-4b2b-8194-bf06eff2ae68,PA
0004e9d1-d70a-4b0d-bc96-7026476b5b98,GB07DSIJ72320124318440,107902.11,5567ffaa-3dbb-4085-abb5-2815db76143a,AO
6c5fad37-ac5c-4409-9bfd-63ef472a7e15,GB28ZYYM60649716438551,541839.53,a3492389-8613-4530-8bd8-f596f786ca3b,LK
84958bfa-5593-410b-99f2-0e67c56986a6,GB57HEQN09457473984691,75352.62,53bb67f1-2931-4a30-8e94-277f0142bd8e,GE
2586afcf-22ce-4907-b432-6edf94bf5aca,GB15YZRW20625409988031,568536.88,567cf36c-641d-4a06-a6b5-a30cfd1716bb,GH
4d0a7769-3abe-4bf5-92e5-96dfa20e2339,GB83SSUY47241352732519,903078.77,f9c7ee11-870f-4ee6-ba7a-d24bc60ab6f4,TG
adc32080-ba73-48cd-9441-ead868483f2f,GB25HKHR09029438159586,361361.27,fbc71b83-e5d2-438b-8b95-1bd9aa8d2239,BG
98261c16-b85a-4879-9c74-60928f98caf2,GB46NODR78742617815419,184348.53,226d0509-3b0f-4860-a13c-58614082bcf2,LA
932bfc2c-af3a-4d80-a388-870c4d952bcb,GB51BGPX75273017655218,739223.59,92949b88-4929-4a70-b689-f8f8e13303e2,KH
3237a030-6fb6-49aa-9355-f90a348a2351,GB72IFIT51738095965723,818700.29,14b4ff1b-4d97-473f-bdf9-5a4f6d5aa573,SY
748a0e51-ee09-4e57-814d-02df0fe8cc13,GB60MLBQ89745067700096,626916.44,f1d718e4-27a2-40a3-b61f-73b7317408cf,GM
89f01dcb-9662-4eb5-9f84-7d2a9e4e3feb,GB52HINW77048057585959,957100.66,d7f6270c-f981-4f9c-820d-efae14ff3fba,ML
163f02ed-9889-435c-9cea-e6ca5f73fadf,GB16IUGQ41445983540400,147694.27,be4c2c3d-737a-4a9f-8b82-98272c1d58e0,ZA
e328a48e-df74-4715-b2e2-0c6f4986ecdd,GB40IYPY77491195915636,744632.69,e8c3e7ee-cfaf-4506-848b-e8828b4566d9,SN
363abe66-2226-479a-86a7-ee06a9d7ad50,GB68KLZB86680082098214,187814.78,a5bad6ad-a142-45f5-b8cb-6d70d065ea86,AD
dce5a4a8-208f-4c6c-8893-62ba79878ba7,GB96QYJY78743473442780,128261.54,e6e1ef57-673c-4e89-b68f-cdd221ddd46d,KR
819afe1b-83be-469a-ac1f-6bda609f8dbb,GB81UIQN61479763856055,86935.01,3b4b56a8-97cd-4b56-bfb1-643182ec7aa4,AU
b02b4bb5-1cd2-462f-9e7a-350c525991ba,GB68HNSA33930096559957,862775.85,9d4d65aa-86d0-41e9-b0fe-a045778fe7c3,OM
bd26bb44-3c18-4bd1-a8e7-02195e5add2d,GB72KBYU95199822363962,81996.84,f66ae28e-2633-42a0-94b6-835102032f15,EE
04978ace-84d3-4409-a26b-58561e2e6cf9,GB53QZZL71624284041866,192943.71,580dd744-aa40-4235-be46-369d2b0ff407,DO
4d5f5daa-1513-43ca-b88a-e9fa4135a022,GB09WBIO94578307769925,405497.76,740991d4-e03e-46fa-9ba0-a1b64c470a73,FJ
9e16a738-1c97-47f2-9ed1-6faf30260cb1,GB50MBEH25285978548648,443922.44,69327c03-48cc-4cd8-acdd-1d57d07db312,CA
408c952d-01da-45ff-b848-8a9ad9dd8c5a,GB74PBZM24396252357638,741863.54,268d52a0-2298-49b3-92f1-18bfc60632c4,SE
ad219f37-1616-4cde-8b71-8e5908522b54,GB61KKEO69192930389147,369636.03,94468f04-70f7-4860-9b69-39360b93b712,KW
8535c089-472f-4419-bb9c-db24b93b83d5,GB09IUVE77700054095744,778523.65,269b8214-655e-47ee-ae3c-801299e82cce,OM
0f6f5cc6-0141-4be8-9adc-c7157f7e0dc6,GB87KZJI02984766108145,51094.7,a98a9571-7a8e-43a2-a08b-0ca1adca83c0,GW
