id,account_number,balance,owner_id,bank_country
d1a85814-9b5c-4fdf-8f8a-bcb832e97b35,GB17MWPO17577027100943,685904.79,97e25b11-5553-4725-bf2e-56792443518d,PY
e0903ff9-d745-47cc-b932-62bb9cc2672b,GB19UTPG47153356283042,798513.94,aff59f59-cabc-40e4-b393-79d5b326fe22,LK
692e449a-6d28-4f35-84b9-375e0ebfa83f,GB50IKFO53268473682933,68152.31,9e2d51ed-e519-41b3-abb7-a1cb980cece5,SL
bec85374-75f2-4947-834d-fbeebb67253b,GB25JDGP53037882512625,354746.75,136d4ffc-e9f8-4ca8-b713-deb5dd8439c3,IN
ab3218aa-1ea3-4e4f-9ab2-445848555359,GB47ZSST00228241146746,792617.02,3814f3eb-3e22-47a4-a70e-1da982a98b4a,HR
6fbe464c-007b-4664-bf16-4ba3037da7dd,GB88GTSV85389797299198,144617.1,34a201e9-f59a-4a16-9e7b-71c4274b4dc7,TO
2af81eab-1a5f-459e-a839-b5323c144ec1,GB92ZAJZ14882717304923,178878.47,ddef4564-c859-4200-b7b6-2987ee0ee9b6,HN
cceba234-60f7-41f0-a79a-62241a1a1246,GB85KPZA19949738202137,779857.37,a1213006-f749-4189-8114-7cbd40cf3312,SV
1b4602ec-3050-492a-8d20-741f56267789,GB18DYGI52924281174800,790410.51,c8950a02-cb69-418d-b2e4-7f23a4ad7518,PY
efc13cef-a061-49bd-9c09-5f347140f7f6,GB47EXKH87427149030530,51859.46,9cb10d94-6890-4c9b-9369-93170db2d425,LK
e4de86eb-b61c-425f-ab7f-163933b766a9,GB27JWMF11850449374694,388566.79,369b6304-1655-496d-a9fc-cfc0d7dbae72,ML
ae517187-16ce-4615-8462-8b5b3ef26a35,GB14TYNA70112474457673,745244.18,f66b3121-f46e-4197-a7a1-99872efecbb1,CN
b58a4f1d-d69a-4e55-8b15-fb033dddea57,GB85SDOM45733166612058,491716.97,b340c96c-28e9-4b74-a41c-f532c5a7e38a,CZ
150e1a35-9bb9-4fcf-b465-1224c09db87b,GB97PHWZ17279417026066,120737.13,17437fc8-855d-4ac0-92a3-e8d0b07d9b69,BN
da4af303-c836-4c8e-b379-87d7e3dd175f,GB66GWRT30464329883952,413272.36,ceead0a9-c9d9-4b21-85cd-76cf0fcb573c,AL
6c769c89-41bd-4037-bf19-24d01b9b0e18,GB35FPXZ39065961397217,58296.94,732b4c5a-6644-4c13-9e62-f5e2ecffcf2e,BE
663831cd-db9b-46f0-929d-c9ae663c7cc6,GB22XLXQ39030140912408,867502.33,dded2293-239c-414a-9620-4717ad2d443f,SK
c2f9b412-9025-4262-a9aa-edf49e8cd0d2,GB23PIDB94753497096679,615727.82,b5f7aabc-986e-418e-95d7-cb421bc8aa62,DK
8b5eb73a-a982-4424-8a28-5aa7e8fb01e7,GB94IJCO72673376128958,102545.78,5d3fc4d8-5e00-448f-8315-ac4610e86ee1,IE
02da88b8-f979-47c0-a816-0eb6c451d8a3,GB69HRHL08116211333788,737921.65,3f31183b-db16-46cc-bf9b-e95d87cd6e6f,DK
4716f607-2e3a-4528-a93a-fada81e52883,GB51IMNF67947529892742,955473.72,5f560256-fe8c-46ed-8ed5-6c7bb0df38bc,LK
d063f221-db35-4d13-9531-d68490c03a9f,GB61KTJI38657195026018,882293.91,36040eaf-73e9-4862-bd2e-8658258c7b05,BT
991269d8-7004-4a80-9479-141a2344f085,GB63EJJH55859923763573,119383.72,4c424f2f-caa4-4bd1-963f-182302ffe40e,DM
d2c949b2-828b-4048-b383-7edcaf3139d5,GB51XYKB10174151884531,282144.71,dedbbff2-8c50-481f-a562-c3a3b65ecddd,BG
4b5d333a-e0d8-4271-9da9-6cdb1da1520c,GB25EVXN25709383634288,658871.97,00af6616-1c48-4653-9fa3-8e85cd9c9942,ML
cd5bb46a-da97-4f67-a3d3-bf333b9299c9,GB57DTCQ13725434985313,358417.55,3bb738c9-0c28-4798-a05b-55dfd7002287,AL
efb4612f-11ee-4a27-8106-43954e9e8727,GB77JORW87400353617180,756349.7,16c1ce38-8afa-42d8-86ef-512068d43f2e,BA
77f89b5c-3462-49bf-bda5-efd57e42051b,GB82IWXE25769807251949,847548.75,f5dd5c91-3c00-4f21-9561-58915947f138,BH
c2bbd7fd-2d97-48f1-9783-c4b83f4c82ef,GB29ZZQC92567905134467,675441.2,723e3681-0d20-40b4-aabd-68ef8b44b64f,TR
5ea430e3-333d-4ccd-9c93-8156f1284b92,GB45OUZY19821952705665,175715.49,4fabdf78-2a15-4e97-8b86-443d56bd82be,VU
7b95b01c-8161-462a-ac3d-87d4420a29d6,GB23QSLD17081876186075,860179.4,b473b828-c9f2-42b9-b491-364f002bfe9a,BJ
aa379bc6-37f4-4a4f-a471-556d50d02e72,GB10HBWA27697870103915,301574.3,c7862a7c-94ba-4744-b5ac-3fa6f61f8d64,IE
5429bb01-1ab7-49a1-b192-9c305653592f,GB30OJTJ22891766137206,480684.47,5e8ee5d0-5d88-447b-ae0f-5084729194dd,MY
4ed57637-1dae-4c80-ba86-83aea8ce620b,GB85QJKZ77184004769439,653815.26,194241f7-c3c3-4ffe-a527-7d81ab39ab65,TV
c7c739a4-8093-44c1-be7b-d04fdf7151e2,GB07ZVYD63910007844582,422364.15,2c099ef0-fa34-4153-8896-a89ce4207e3e,SK
822f62b8-2405-413c-9790-eda8c759a4db,GB28IUTQ68587454953040,750236.29,a8b71a90-fbfd-4136-862d-8e54d211c2b0,VN
0f800e5c-2e43-48d0-a314-13ac9f46e619,GB38RBEH59959063578076,184492.32,e8fb93dd-a21e-4c48-a217-49dcd151c2db,BD
7c1f0eee-a095-4330-a06f-175e4e4ed1f0,GB88AQDB86272076396389,638715.39,38245f57-0c62-49f9-b04b-150ba1b3f646,ZW
335336f1-5cd5-4e1a-abae-fcf0a93a4186,GB74QVSJ49187900390328,519989.81,2f375676-de1f-49ff-8ef2-047537029e71,LT
fe78c9f0-1c99-4fef-b1e4-65dd465af27e,GB86VSHN16358019115324,940792.63,5632dbd8-b29e-4735-8def-e54299accb82,BS
88ebddf7-ef36-43a4-97c1-dffb5ce4d1a5,GB56KABQ12555432915536,994605.05,61e139d7-45bb-4335-a915-2ce37bdfdb1b,KN
8763f34a-4b54-46f9-98d9-ec8040f55356,GB81FAPH92525639253778,506420.57,2a158f0f-c08a-416e-912e-c9e42a8a6f65,GW
edb88f17-ad3c-4047-899b-8701571f7cce,GB13ZAFK92878249746746,545291.77,3d9b415c-bf14-4a7e-802b-1cc9839a117e,PK
0700bb77-4cc1-41c8-83bc-7a4e7434d25c,GB41HXHR60726807899482,343616.78,5cdc8cb0-896d-42af-a617-d2ad9cfc7721,DM
569b7cbe-39db-4427-b685-b9ef9a561a13,GB78KVKL43697398774919,660204.33,6ab58d66-c5fc-4910-a044-3a2816ccabaf,MU
7f803b5e-cda7-41c3-9932-c9339b53ec97,GB13FAXS80960499061929,587552.05,9c72c3be-b046-4b1d-9525-c354da0c101f,AL
424d656f-a5ac-4528-b3d3-c5f7bb862b75,GB85CBQR42235091742508,914816.33,9ebbe686-c09a-40db-9948-cb7ac55724bb,SD
5a30b622-f5ec-4a04-955e-1db8060c794c,GB06CIRQ62591094956996,917449.69,53f15d31-3b37-411d-bdb9-e4c412fb267a,KM
3ab3c563-5638-4766-804e-664d830eedb0,GB70JCNO03269736831923,60235.14,ea0fc3ec-bbec-46f8-b4bb-17436100f434,BZ
e21ad770-750c-4ed6-8c90-3ca14c36f567,GB82NRJZ18237707706124,749817.99,b8c5b683-03c0-4e0b-bab0-eddb6499b889,KW
a66dad47-d1b6-44af-b4e1-af7cd4aa9b13,GB76HKAY75791874469958,521251.06,c6e723d5-6a56-4f56-bbcd-9b840a50fc06,DZ
ec10acbd-fdfc-42a7-9676-a16b3417a981,GB24UVAB60330494405398,63554.81,bf985c02-215a-41cb-a6ea-2429b975182e,KP
977ea27f-6aaf-4229-98d5-1ad71295d209,GB68AUBG51963603419643,338950.3,b53a123b-5afd-4467-a05d-8ad4306c2d10,NG
d0cdec42-b7fe-418c-b2f6-3002071a2fed,GB74MMPW72781692808875,946561.96,3fc45e78-a9b8-4e6b-9715-3ad2a285beda,CZ
f9971ccc-f10b-475d-9ea7-087876a4b047,GB49LSPG52941702624097,196468.37,53fdf691-7187-4719-a97c-8934e68ba013,BY
bda1b736-0756-44b1-98ac-7d47184cdf79,GB25CDKV07266835950576,609406.97,1b407ca9-e3e7-47cc-a3a5-5a01e3bfe24f,KN
a868c008-ee59-46a8-a780-116ddb7e87e7,GB13COHK39272288176295,919714.61,95b59e6f-9020-4f16-8746-14d1ec899469,IE
ee9bdac8-e072-4a96-9afc-c8e4743dcaf0,GB08YNXR30293254175614,806935.25,21ea9998-00bb-422e-824e-68b48b9f4b5b,SG
539147a4-8a48-4c14-bd09-01fea3ee6bc0,GB54NTDQ37409691852738,424941.59,b70d22ef-b965-4323-b54c-8f001cf15075,GN
d6535479-648b-4261-bf87-034a115d6352,GB65KSTX81920555851297,451008.68,7e6a8674-3b84-4bb9-a77d-492c0e6daebb,DK
5e5f6d70-3676-4712-b9cb-8c6ea3986d27,GB10VKMC69291303142714,967004.46,2671ca00-ba5a-4384-ba5c-71b2254a02e8,NO
02e30aa5-661e-404d-81e9-4a957d59e257,GB77BACC80490819957139,704310.32,b7450036-864d-4c30-a64f-225808db159b,KN
43f3ced2-7693-4975-86ba-afe7e8d321d1,GB72OUUF16337497756048,440630.47,9c9634fe-fbb5-435e-add9-e420346d84eb,LU
8d0b3e21-c92b-45bb-8c15-997f4d5a6db9,GB14WIWJ39464390891819,71152.99,9673a8cb-ead3-449b-b046-7fa6521c822b,MT
0686c250-2a21-4a40-86c6-2d3f6828d68a,GB97WBAX57153371581851,407729.57,4fc493b9-bb53-4056-808f-e30925a3e788,NL
82752523-85c8-4853-a066-7d84ffaf5988,GB63PQGV40833351795547,144103.67,4d6ba80d-a044-44d9-b9c2-76078a1a1ace,LI
2e723122-809f-40dd-b90f-a93985c1e1e2,GB18OEAW74657319342700,494620.0,3f7f1ff5-5dbc-4c94-9d2e-c042d2fa08df,ID
15493452-6f56-4635-b568-2542710c37a2,GB54DDEQ64167895054398,493283.91,c2ab69f1-8c58-4c1f-9deb-09c21e3547ab,ME
3d16a0c3-6e0e-4cfc-b4f7-b63dcd113f3d,GB95PUHF83255709335309,190357.89,2d442658-0360-45be-a8d0-02528246ede5,BG
d70faa4a-0e25-44e1-af7c-9399cb3e252b,GB16CZJT22551542618850,549834.51,860273d0-85c0-46aa-80e2-e0a8e2a147f3,ID
88ddfe0c-f787-4327-850b-a888341eebc0,GB72XFAT02799407110363,477273.45,ecb9be91-eaac-459e-88da-c5fc3d58b4ea,CI
a19f53fd-6e4a-4140-b134-64cabc43d5ea,GB90NIPV61352951280365,25313.81,0ec1334f-c729-4cb6-addb-95a90013c6b8,HU
a2cf537c-a4fa-483f-8753-53d743b01d46,GB49YLBG84880329793682,383998.0,35c3a095-4b80-4b4e-9bb4-25f7dcd8381e,NL
4700c277-d539-492b-8132-bc5a8b416945,GB19FNNH30225517798135,231125.43,0f6fd54d-7b0a-4b38-bde3-1efb5c0a3b66,LU
38c42dff-914a-45a1-a30b-6a170261a11e,GB82RNZT32986340950187,731121.39,60aa1674-7f3b-44f3-b609-9caafea2299d,HU
4e9507f3-bf11-4e10-960f-3d303b2b3d3c,GB93GOPC10038166581302,508785.88,4c73e606-dfba-4185-ada3-89c356e5cdb9,NO
57874fa5-0189-4528-a5b5-a71428fdcea2,GB04NKAQ82765346959972,351960.92,4b6e0243-07d2-4e7d-b964-5b67efac6fce,AT
0a7adaa9-e591-45d2-9aa4-d511f4d0adeb,GB15OPDO98165548091495,493360.11,d2405dd8-c947-4e7c-be28-4c049092a172,AF
f07235ec-c8a8-4e9a-8173-8ae0e99c8337,GB81SIKV63921598158716,713009.22,7a973f77-8d5c-4e79-93b8-42ee20bab04b,LA
b744e17a-a200-4649-9e2c-f7024e3b53cf,GB40KTHQ39417118952838,443735.87,a106bdab-5fc9-4804-9cb8-d56712e6c6e8,AT
8fc3a613-3197-49fc-9bbb-9f13686f606d,GB91JWFX77307207430220,355258.94,92632e0f-280e-4844-81de-d144c59f741f,GQ
397866de-7a23-48a7-9e6d-258b49e4e73f,GB88HEIR24711360448947,575789.41,0e5e5dbc-af9f-4cb8-882d-666063dc92be,VN
75d35109-792b-4273-8807-f7ca35a2865a,GB37BLWQ61213111628877,548030.32,79d13e15-6858-4e5e-b912-d269b19dd15f,GA
28d41a7e-f105-47eb-95b0-cd242bd4c2bc,GB04ZBSH90896438704473,459947.85,b319b2b4-1324-47a1-a232-f1df11d420fd,PL
ba4ee5f7-3164-45b4-9031-2156caec5dd3,GB82UMLK09791698133649,901739.73,5be88add-f077-40dc-9aff-4c5b5878ec7d,AL
2a560a49-7fa7-47be-8aa5-ae8163c7a376,GB60CPRN95043551165288,23262.64,e2d04193-e8a8-436f-9924-48c04fd15b96,SB
4611c155-bac1-49ae-ab1b-d32a2f50c322,GB40XRAW44434066404030,360739.31,892bb80e-a3a8-4e1b-b16c-3bcad7053264,SG
ae32ef4b-93f3-4a59-8854-a4547fce0473,GB17QVAS59486895686915,139114.77,4df2aa1d-f584-47b6-87b1-f7b1afae24b3,BE
02a64b2c-3afb-4ca1-8f2b-156cb4439342,GB23EJUD66337627677366,63892.1,0a795c20-cc0f-4a93-ac8d-5576e466fed9,MV
09897924-22a9-4b16-bb47-1f8719140025,GB40JPIJ09325767957947,363924.62,24db48a2-6ab2-4d36-97cd-23aff4100110,CO
341e06d1-d00e-4a0c-92ee-14324ce958b9,GB19HDSY52794977880523,680824.91,c162aafd-b507-4134-b975-5ca4c4ee98f8,PL
b6fd0d53-13b8-409d-b486-47caa963b2ab,GB25GRYE80793082042533,249650.3,2f2edcd4-1e29-4249-91eb-49682b12be26,CM
ca1a61ae-714a-4dd2-aa9c-b24a7320c8a4,GB87EDMZ91917736441966,455634.09,bb0deea1-e369-4b31-9a0d-15e527eaee20,LR
25ce57c0-04fb-42b3-a54e-4003a3103692,GB92LGQT96138794261362,19478.61,f39b24fd-2fbc-4172-9730-6edbad783552,TV
002ed355-7ea9-4a64-ac78-b2d0d242c8bb,GB06GLIU76693944751573,8717.76,16d65a2f-71e9-41e7-9570-5b7864cafb75,GD
b10743ee-281d-4ab1-83ff-6b461674d6d7,GB86TJRM22222142507908,640045.84,2f1ddaed-bf6f-471b-9be5-05a192ab758e,KZ
b1bed3cf-8dcb-41dc-a2ec-77c2836f8451,GB51YGNI18241625398025,50391.47,cf7ae2b4-b6ca-4b35-9779-4a403ce21cb0,FI
219c858e-4418-4c9d-a93d-b66a6508c214,GB72TNQJ03703139641112,542547.5,088142f2-bbb8-48b2-987d-adbafaacc394,LU
9fd5bf7e-7416-4b0b-9f95-6b403d05916a,GB83LRMG06052497627095,643835.8,b0afce00-812b-4024-888a-a8725a2af188,PA
2fc6ca50-124b-41eb-9995-a95df9908db5,GB75GYJR52273373134148,168451.93,e34d9c53-3b4c-41e2-ab53-fb723a4d08ac,WS
74540cfe-1072-436c-b13e-24b8bd0f9f58,GB15DHYK21990501459317,38407.22,6ede7388-6fdc-445c-847c-c5d3e9b1a51d,LR
b2743306-4c79-4704-af95-d1bd3273647f,GB63GXZC57480465880308,473254.04,6fb3c806-c103-4211-83d0-b4d338dc12f1,LS
582bcf6a-1e9f-4fbb-abd2-db763740ac45,GB44ZGRL96374087401641,682231.4,e64130ec-709d-4536-9a05-bb04388d6895,CR
05ee0a98-c8e4-4090-a2b0-634f045dd162,GB61WKAM74016272644052,691938.1,44b5ddcb-1dbc-4129-b6ef-d8f1a87f5660,NO
89792bf5-34a6-4503-a40b-7a99744695ae,GB63JZJN96861616955429,136501.22,4628cba9-c91f-4298-8020-72353fe8643d,VE
bf2b60e7-7eed-4cdd-8904-07b580d65a5c,GB16HJAA33656464311097,939799.88,32dbdf1f-3866-40f4-8b05-1da707bc9943,SK
5bf3c777-70b9-4d9c-8ac7-ce670895a980,GB14AEVE53455615715270,516932.92,b0c469ed-2d60-488f-9f82-3e4f584259ce,FR
956e0ff8-8cbd-41d6-9dd5-e1599ab93d30,GB67IETQ20036084757809,642614.48,05026457-2298-4340-816c-86c171e34359,CN
b74670da-98b9-48c3-a211-8438e7a646b2,GB20ARZY25570630268723,691173.64,8ac4902c-bdee-4df4-8e77-d98a0fcaa767,PK
802a0204-5d5f-48df-9c50-41eabe6b3bb6,GB42ZWRJ25619915350331,96632.57,45ef91d5-1e57-4e60-b0a8-c4f196c42c37,VE
f2fe26f4-22c0-4994-8a58-8ed84b1634a2,GB78ZNSU48676471920272,196134.11,d1436b5f-e05e-425d-827b-b247dbad9f9d,CN
693099d7-35db-418a-8167-9329bfe468e0,GB49VATO49336011314959,265980.26,1b7ad682-1e7d-430c-80a1-90475a9dac91,SV
a9e5a09e-1487-44e4-aeb2-0534249aa523,GB03XIPN07791997346727,796336.4,440dd4dc-aab4-4c2b-9338-249399e9a094,LT
98bbadf6-3765-48d1-9301-9ab4a938770e,GB20GEDO60923581958180,900269.86,15db4c71-102b-47a9-a267-7c95f845ee88,PH
65c54cf5-74a7-4b0b-bb87-a7a1b1d52d8e,GB43IECI64120548135691,238852.61,9ad46a15-233d-4128-87bc-057722653dd9,WS
7e2fc451-bb5a-4084-8cd1-6041b0330a44,GB50YUZJ93332071335729,400551.48,68cd8fb5-20a8-4884-943c-bb7b3aa49718,RS
c2077991-c730-4ba4-8cf4-a3053114d49e,GB11SMDH52434800865515,784924.96,d425edc8-2403-450f-8a48-40f32fd58454,BA
b9389c35-af37-4b91-8c81-31bceaf27ea1,GB47TRLD29338250547321,360412.41,782416a5-8124-4d47-acfb-61c37c30967e,SY
671ccf05-9315-4259-ace4-d4d8e6f35d73,GB27NFKU70833347165330,511138.37,84e27dbd-c4b9-4121-b7b9-4c7abcbe1bf0,BE
aa440877-c3d8-4129-8408-7b82ac0a3552,GB32HGYQ66844354538602,184962.57,b13603bb-7ddb-4115-9bfc-b1aa8ce99b48,NZ
589d9386-6213-467a-81fe-b15f800c2405,GB12OULZ82387402914629,239746.1,73004595-0916-4490-9565-35c78a897f08,CF
e6e0f010-da09-4cd7-8f2b-62e600f8e1bd,GB08QUDV63670252416329,642284.98,d0918046-4619-4227-a57f-a77e340cb6d9,OM
aa29b0c0-7057-41b4-bc38-1182206170f0,GB96KCJY78444535065280,225035.97,3bfc79dd-3927-44e3-a344-1446242c9dba,PS
03976364-8b86-4d3c-adbc-65b7db7c1e00,GB20CFYN29648163441455,311840.02,b0cd814a-c7fa-4abb-bd28-7d3fedb2d3a9,KZ
32235ef3-0506-4ca1-9ebf-986ed75406e1,GB32LCML31631000847964,734300.1,45a4914b-4f0e-46ba-9414-fddbbbfaf10e,SA
c4d49496-401e-4aba-b494-29de0f54f1e4,GB79LNEA54764829451242,284278.43,79821e86-dab9-4e79-ae12-f045ae7e9013,LU
385b671c-b925-4856-827b-4913809f5323,GB36VXEU71633619175467,790648.72,3d7e4c79-10a2-483b-b85b-c142f8987c64,IT
4e4f1d70-25c8-4d6c-b692-aabfdd18bff5,GB27ILSF89229351275633,915589.05,1ef43533-690c-4c4f-b2b4-949f9858e7a7,SG
f2700112-3acc-4038-b3f0-a204b59bd64f,GB14BWLP16573875082195,667644.26,8ae15074-ed9c-4fb0-948a-2399114c337d,GH
6345c059-2e4a-47d3-91bb-751912a40571,GB36NIWP11344514848401,527191.83,eca99793-fb65-41de-941a-31f83b5b3218,IN
4af5088a-7109-4c4b-81e6-2b7c535eb822,GB92GBFI74431517652382,911214.52,4d7bcd14-71fa-49da-b6ce-559f7d65f5b5,PS
ea50e857-b159-40c4-b06e-c1884f834b1e,GB20FOTA63314430253858,121404.14,3e06ae75-0658-45b1-a7f9-be76bac3d5c8,HN
ffa03c7d-f98d-4fba-a2df-a682c9e998d3,GB41TZHQ22545133115753,700068.72,36dee99e-ef64-4042-afd4-ca275d705b77,GA
007ef189-690a-43c9-b68d-93605b858d9a,GB64OPZK98809945921795,682761.25,7c8940ca-71e2-4628-acf9-2f30ee0ed216,OM
65d98c35-a0c6-4d09-8f6b-7d458ce904d8,GB73UPKK34224729922044,244844.48,c644a044-3992-4cd8-854f-6fd467cd232c,KW
c538a4aa-524b-4048-9ea3-15361a9cfe40,GB65JXJQ53185585004108,271682.87,22fb829e-819e-4c95-a408-79b81d53f086,BE
2c09e5d0-d2f6-4c33-bf8e-529eb356dc10,GB10EUVK41508164751055,706843.84,c6e723d5-6a56-4f56-bbcd-9b840a50fc06,IN
389bf0dc-d8ff-48af-8242-f2a0c7c7e775,GB29ABTU20309085204683,38283.01,63c7ef0a-f0df-4b9e-a080-64e2bc1fd2d6,TM
6cbed851-3695-481c-ab35-1719abe2c6bf,GB50JQUU87109445961699,263784.56,a71101af-b84f-4114-948b-c0907bdbde9b,SM
8938ffe2-9375-4cf1-ac0e-546c5f430392,GB67VSMC60175371129954,327653.41,2d7fa3b4-6ee8-4b4f-a37d-0b734c2d964c,LB
cefe3e18-e317-4cf6-9d7a-73f7214ed31e,GB71HJVV62092957355369,355680.17,c8bd764b-5035-4402-aab9-85987c0e94c1,TW
3239c117-cca8-41c5-8030-4b68948d8a39,GB53XPMJ95119440917536,449364.59,37ce9c7a-4938-4cdf-a45b-1644afe22d51,KI
76c2743b-9377-449b-be3a-2e7ac2aae954,GB57DEVT60971991545562,592389.19,0ae6c443-c7dd-4cb4-acb4-46d8aca88357,KZ
6b2322f1-31cf-48c8-add3-8b9fdee51790,GB19VUSP66101005843084,192062.39,06faff74-0b73-4ee4-b008-756a7f5af3a4,CA
52cac860-eeb3-4dbb-a715-5faa75cc5cae,GB18PFHY64728021562015,948071.01,b67b6400-a89d-4811-8760-bf5b2a5b7c86,TO
9c3ccf39-89da-4447-8dc6-643554dcd214,GB78MTJB14795656975342,187500.81,854563af-a01c-4962-ab4f-31e56b88617e,BY
4d7a9adc-6ff2-408c-93be-28b777b61d7d,GB14XROX75958393617300,432535.61,a29476b4-08b8-44d2-9a77-0b145ff894e5,IE
8c188af4-6511-431a-92d6-eb7e7bc72792,GB60YVII48810681420264,979856.15,00363f09-cfb9-49c2-9885-0ac00798570b,ST
966686f9-e85c-45fd-af04-941983bde50b,GB78DWJP71757544808258,996376.62,ea86ea0b-4c85-413b-9115-33b2288069b4,BR
9bcbb3fa-689e-45c0-8ac1-db4d2a6f6eba,GB86DICA16285102325766,47479.27,6b53748d-0bd0-40e7-95d7-d9faab676270,GA
f38a4358-bfc1-4d23-b823-ed42a4d4b503,GB62FXLU81615632805606,401651.1,8df8217b-7ca2-4ca0-b7e4-9eb508d057fb,FJ
d060c9a7-6b9a-4ceb-a997-d6060fd79193,GB96YYDB27112170488485,737474.01,fe396eba-a8f7-4b27-947a-f14d2af6238c,PK
943cb897-3a97-4fbe-aea7-fe3fd9a9e020,GB48EEWN70928688495977,391238.13,2a1b8677-9f35-404f-8831-875b7298121c,TV
aa62253e-6f41-44e8-b23c-4f27b2a06ee1,GB59HXFS27818347174329,284523.13,7c2c8373-78bc-4722-a159-08088dada24d,AD
fbe94982-6a04-41d1-916a-a70e39b74580,GB70UGLP55517261618937,157683.83,2e14e985-1d1e-41fa-aff6-4d1ad1e6ebce,FM
b5b4f08c-4a2f-40a4-a3bc-ec5435ada8fc,GB65AJAL54455937646827,103102.2,ea965860-a3a0-4fdf-bcc0-aa1fb5a4c24e,NL
48a44fd1-d5fe-425d-9549-3a06012005d6,GB05VRWK49910955621370,393404.73,c70daf6e-24b3-44e9-a2fe-203f9d332558,AZ
360e6505-63a0-4e9f-bdb6-e9dd66c63184,GB09EACS67142560133356,803894.87,8753f726-01b7-4a61-b0ba-037246598838,KN
d8ec70fc-f24a-4f25-84c2-823f776128f1,GB16PHAB79895875423169,649084.92,967ef994-3312-401a-93e7-0e23fd8e8409,UZ
d408a2e7-3eb1-47c2-95bc-6650d6e2fd3d,GB04NKHT46156525770248,730134.0,4e621432-0fa1-42a0-a577-4900f3637e29,KE
d56f4c5c-cef5-43c4-9f9b-7f65ab036534,GB82HFGV90585949650948,326320.86,c3b7b4ba-574f-4e6a-8a38-0a89622b097f,CH
d426865e-26d0-4640-a0ea-f5f8ef4c29b6,GB51RFPQ74068686176606,677728.32,9aab72ff-913a-4a3e-a860-7453c6fef1cd,LT
a8e26757-9025-4043-af57-7513ba4d6d83,GB02UWFI51302496155433,702988.51,6096b3d6-ff57-456a-8edc-94195fa5d31a,BB
57cb0575-6e97-4c2d-9b1a-6e1d4537cda5,GB36WOJS92526101766999,426241.29,5eed96e8-c3be-404a-afe9-58aca04e419a,DM
b0726271-af22-48b1-9128-69fb74687621,GB78NOYB38469597557521,366303.33,fb9d29b3-75f4-4795-a3e0-2b21c3bb6729,TO
002635e7-470b-4f9c-aa4e-562617785b58,GB82IRGL79735016283754,987141.35,d8cdf2f8-1ade-4189-92f7-84199d4da0a2,SY
b0749d17-14d2-4aba-82e0-6dfafc367239,GB35AYLE38255970826642,226644.59,0f75684f-093c-407f-a82e-08ab5f33d885,IN
e8d8b467-c09a-4e67-a940-379e031b6a34,GB14SZFB28519486202859,60210.31,b86890d6-44b2-42d5-b4f6-00d6f3b9765c,SN
d9c0dbe5-1597-4e0b-abd9-31e1e6398286,GB68PHIZ16309531578151,568321.1,e0e984f1-068a-4700-957c-066db0ed24c4,MM
b55dda6f-84ca-4bd5-a16c-bc1cd138890e,GB80TKWD49923531278116,543124.8,451a2d73-6581-42b4-b996-b7a8d05391bb,LK
11fe7dc5-47c9-4980-9ca7-7f3c7e766d97,GB09SZID63003471738679,968660.68,e197111f-45f7-4a3c-9793-8c733077e7d2,SB
198239fb-847f-4303-bdd5-a9bb730194ef,GB47TLYZ52082890224690,585187.95,6ba40260-9bfd-412a-a0f6-f9d8a263ff45,BY
0a15d057-b97b-4f4a-b90d-60edb6bc8f6d,GB69LZBK19279112568119,91344.67,5a7b6545-7116-4e0c-9bed-9c00ecbcc0ef,RU
9eccb3c0-56f9-42c2-b874-44d158726d75,GB85CEDZ39796048408737,570059.69,8b7e219f-0eea-4d85-ad9c-68672b07f057,GD
9e87014e-1894-4d88-bf65-edf5ba19da77,GB37CKXG97382449298312,575139.55,fa05f316-ee57-4229-a202-9ab84a31b08f,FM
45e110b3-7343-4e83-bd23-3d7c9200a84d,GB35UXDD28679178975684,551674.47,f19e8a5e-2bea-42a5-a705-596728f5bd67,AM
723b53db-24a1-4617-b2d1-a2e67affdafc,GB02VDCQ33723860551059,447024.34,a2b1b378-f269-4f2e-8d96-42bcf3030d62,TD
b582ac4a-5c51-4f4d-a071-b55e1a7c16ad,GB28MLED68604386236880,827179.26,af02e55f-9439-49c5-9e12-3990062b40b4,BZ
335a1d38-5b88-4f6c-bf56-f7164e38741f,GB94VRKN79389782010350,176593.13,11620942-8350-411f-bd27-40549e47d9cc,QA
80f34bcf-b3f5-4380-921d-4993df935ad5,GB45FELI03400076481575,405390.67,7e503a88-3def-40c1-be07-0e110c4023be,NP
a5c748f4-737c-4f85-ad6a-065b511be0ec,GB06AAMS89766747330951,868160.42,57b46e3c-46a7-4f00-ae24-3cabd78f2b4e,AD
b1b91497-fd03-471f-836c-fcd24ef99a0a,GB07VEEF13500711937297,235093.18,6ee48fd2-23ef-4f16-b355-57eedfe218f0,BG
226e36bd-5d5c-4543-883f-232ce8b815a0,GB35WHIL46308091060158,60820.57,204e331a-f5d1-40a1-a883-8a27c7b718fc,BE
a00b225f-1351-429f-b65c-9807cf3fbb21,GB95AILL02549999232726,52240.38,a9b81702-07f1-42d3-a548-7441ae89da30,TW
66820f98-6438-4c0e-9141-2e8b4777644c,GB68DACC44289098161338,818184.1,fdb6e0cc-26af-44c8-b9c4-4fa6007f4929,MC
